Roll,Filename,DateTime,Encounter,Cluster,Males,Adults,Calves,total,GPSDateTime,LAT,LONG,DatelTime...GPSTime,Year,Month,Day,Time,Hour,Min,Sec,TrueTime,Date
DSWP16,,02/05/16 13:45:27,29,201629003,0,3,1,4,,,,,2016,5,2,1345,13,45,27,13:45:27,5/2/2016
DSWP16,,02/05/16 14:39:36,29,201629006,0,2,1,3,,,,,2016,5,2,1439,14,39,36,14:39:36,5/2/2016
DSWP16,,02/05/16 14:52:47,29,201629007,0,2,1,3,,,,,2016,5,2,1452,14,52,47,14:52:47,5/2/2016
DSWP16,,02/05/16 15:41:42,29,201629009,0,4,1,5,,,,,2016,5,2,1541,15,41,42,15:41:42,5/2/2016
DSWP16,,03/05/16 09:59:12,30,201630002,0,1,1,2,,,,,2016,5,3,959,9,59,12,9:59:12,5/3/2016
DSWP16,,03/05/16 12:08:39,30,201630008,0,5,1,6,,,,,2016,5,3,1208,12,8,39,12:08:39,5/3/2016
DSWP16,,03/05/16 14:13:01,30,201630015,0,4,1,5,,,,,2016,5,3,1413,14,13,1,14:13:01,5/3/2016
DSWP16,,03/05/16 16:11:08,30,201630018,0,2,1,3,,,,,2016,5,3,1611,16,11,8,16:11:08,5/3/2016
DSWP16,,12/05/16 11:27:17,34,201634005,0,2,1,3,,,,,2016,5,12,1127,11,27,17,11:27:17,5/12/2016
DSWP16,,12/05/16 11:43:00,34,201634006,0,1,0,1,,,,,2016,5,12,1143,11,43,,11:43:00,5/12/2016
DSWP16,,12/05/16 13:20:37,34,201634009,0,1,1,2,,,,,2016,5,12,1320,13,20,37,13:20:37,5/12/2016
DSWP16,,12/05/16 15:15:00,34,201634011,0,1,0,1,,,,,2016,5,12,1515,15,15,,15:15:00,5/12/2016
DSWP16,,13/05/16 09:21:47,35,201635002,0,1,1,2,,,,,2016,5,13,921,9,21,47,9:21:47,5/13/2016
DSWP16,,13/05/16 13:01:23,35,201635006,0,1,1,2,,,,,2016,5,13,1301,13,1,23,13:01:23,5/13/2016
DSWP16,,13/05/16 13:55:42,35,201635008,0,1,1,2,,,,,2016,5,13,1355,13,55,42,13:55:42,5/13/2016
DSWP16,,13/05/16 14:49:33,35,201635010,0,1,1,2,,,,,2016,5,13,1449,14,49,33,14:49:33,5/13/2016
DSWP16,,13/05/16 15:04:00,35,201635011,0,1,0,1,,,,,2016,5,13,1504,15,4,,15:04:00,5/13/2016
DSWP16,,13/05/16 15:45:09,35,201635012,0,1,1,2,,,,,2016,5,13,1545,15,45,9,15:45:09,5/13/2016
DSWP16,,13/05/16 16:49:15,35,201635015,0,1,1,2,,,,,2016,5,13,1649,16,49,15,16:49:15,5/13/2016
DSWP16,,14/05/16 13:11:04,37,201637001,0,1,1,2,,,,,2016,5,14,1311,13,11,4,13:11:04,5/14/2016
DSWP16,,14/05/16 14:10:47,37,201637002,0,1,1,2,,,,,2016,5,14,1410,14,10,47,14:10:47,5/14/2016
DSWP16,,14/05/16 14:45:34,37,201637003,0,1,1,2,,,,,2016,5,14,1445,14,45,34,14:45:34,5/14/2016
DSWP16,,14/05/16 15:40:29,37,201637005,0,1,1,2,,,,,2016,5,14,1540,15,40,29,15:40:29,5/14/2016
DSWP16,,15/05/16 11:12:00,,201638002,0,1,0,1,,,,,2016,5,15,1112,11,12,,11:12:00,5/15/2016
DSWP16,,15/05/16 11:34:42,38,201638003,0,1,1,2,,,,,2016,5,15,1134,11,34,42,11:34:42,5/15/2016
DSWP16,,15/05/16 15:34:15,38,201638010,0,1,1,2,,,,,2016,5,15,1534,15,34,15,15:34:15,5/15/2016
DSWP16,,15/05/16 15:47:42,38,201638011,0,1,1,2,,,,,2016,5,15,1547,15,47,42,15:47:42,5/15/2016
DSWP16,,17/05/16 13:06:00,40,201640006,0,1,1,2,,,,,2016,5,17,1306,13,6,0,13:06:00,5/17/2016
DSWP16,,17/05/16 13:09:00,40,201640007,0,1,0,1,,,,,2016,5,17,1309,13,9,,13:09:00,5/17/2016
